bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_basement,house_age,is_renovated,years_since_renovation,city_target_enc,zip_target_enc,sqft_living_per_bathroom,lot_to_living_ratio,total_rooms,bath_bed_ratio
2.0,1.0,710,1157,2.0,0,0,4,0,71,0,71,570223.1185050136,739973.5294117647,355.0,1.6295774647887324,3.0,0.3333333333333333
3.0,2.5,2070,13241,1.5,0,0,5,800,104,0,104,570223.1185050136,739973.5294117647,591.4285714285714,6.396618357487923,5.5,0.625
3.0,2.0,1370,8336,1.0,0,0,5,0,50,0,50,433780.94444444444,378450.7192982456,456.6666666666667,6.084671532846715,5.0,0.5
3.0,1.75,1730,8400,1.0,0,0,4,330,34,0,34,664524.1592356688,661440.7894736842,629.0909090909091,4.855491329479769,4.75,0.4375
4.0,2.0,1680,5000,1.0,0,0,3,700,64,1,9,570223.1185050136,610774.3578947368,560.0,2.9761904761904763,6.0,0.4
2.0,1.0,1350,10096,1.0,0,2,4,0,62,0,62,405031.2631578947,405031.2631578947,675.0,7.478518518518518,3.0,0.3333333333333333
5.0,1.5,1510,9078,1.0,0,0,4,0,55,0,55,260515.44444444444,232418.88888888888,604.0,6.0119205298013245,6.5,0.25
3.0,2.5,1860,6607,2.0,0,0,3,0,25,0,25,290510.51923076925,287434.2,531.4285714285714,3.5521505376344087,5.5,0.625
6.0,5.0,3440,4500,2.0,0,0,3,160,7,0,7,370580.66352040815,243071.42857142858,573.3333333333334,1.308139534883721,11.0,0.7142857142857143
6.0,3.0,4250,4400,2.5,0,0,4,1230,112,0,112,576183.7791741472,413719.29824561405,1062.5,1.035294117647059,9.0,0.42857142857142855
2.0,1.0,860,3874,1.0,0,0,4,0,83,0,83,370580.66352040815,243071.42857142858,430.0,4.504651162790697,3.0,0.3333333333333333
2.0,1.75,1640,4080,1.0,0,0,3,800,93,1,14,570223.1185050136,896874.1724137932,596.3636363636364,2.4878048780487805,3.75,0.5833333333333334
2.0,1.5,1295,1093,2.0,0,0,3,190,7,0,7,574543.2427470535,579453.76,518.0,0.844015444015444,3.5,0.5
3.0,1.75,1790,27427,1.0,0,0,3,660,36,0,36,573991.6862745098,573991.6862745098,650.9090909090909,15.322346368715083,4.75,0.4375
3.0,1.5,2210,6300,1.5,0,0,5,0,98,0,98,576183.7791741472,619323.25,884.0,2.8506787330316743,4.5,0.375
3.0,1.0,940,10368,1.0,0,0,3,0,49,1,21,667110.3374233128,649564.5408163265,470.0,11.029787234042553,4.0,0.25
3.0,1.5,1160,8906,1.0,0,0,3,0,52,1,11,574543.2427470535,445100.0,464.0,7.677586206896552,4.5,0.375
3.0,2.5,1990,3984,2.0,0,0,3,0,10,1,11,704425.8029661017,793072.1490384615,568.5714285714286,2.0020100502512563,5.5,0.625
3.0,1.0,1050,6300,1.0,0,0,3,0,72,1,15,583475.1987418453,371058.47297297296,525.0,6.0,4.0,0.25
2.0,1.0,1030,5750,1.0,0,0,5,0,86,1,44,570223.1185050136,629754.88,515.0,5.58252427184466,3.0,0.3333333333333333
3.0,2.5,1420,2581,3.0,0,0,3,0,10,1,11,570223.1185050136,382164.4375,405.7142857142857,1.8176056338028168,5.5,0.625
4.0,3.75,2690,4000,2.0,0,3,4,570,105,1,25,583475.1987418453,901820.6896551724,566.3157894736842,1.486988847583643,7.75,0.75
4.0,2.5,3760,29224,2.0,0,0,3,0,27,1,14,664524.1592356688,661440.7894736842,1074.2857142857142,7.772340425531915,6.5,0.5
2.0,1.0,700,4700,1.0,0,0,5,0,61,0,61,371872.2878787879,392019.0338983051,350.0,6.714285714285714,3.0,0.3333333333333333
5.0,3.5,2100,5107,2.0,0,0,3,690,15,0,15,570223.1185050136,282229.9568965517,466.6666666666667,2.431904761904762,8.5,0.5833333333333334
4.0,2.75,2240,27820,1.5,0,0,4,0,38,1,22,704425.8029661017,793072.1490384615,597.3333333333334,12.419642857142858,6.75,0.55
4.0,2.5,3470,32109,2.0,0,0,3,0,19,0,19,602057.1753246753,636714.1129032258,991.4285714285714,9.253314121037464,6.5,0.5
3.0,2.5,3370,19585,2.0,0,0,3,170,63,1,20,420507.6153846154,382840.9275362319,962.8571428571429,5.811572700296736,5.5,0.625
4.0,2.5,2790,230868,2.0,0,0,3,0,25,0,25,602057.1753246753,636714.1129032258,797.1428571428571,82.7483870967742,6.5,0.5
3.0,2.5,1870,4060,2.0,0,0,3,0,9,0,9,306368.0406504065,331194.18666666665,534.2857142857143,2.171122994652406,5.5,0.625
3.0,1.75,1520,15090,1.0,0,0,4,0,46,0,46,341878.1945205479,341878.1945205479,552.7272727272727,9.927631578947368,4.75,0.4375
1.0,1.75,750,20339,1.0,0,0,4,200,68,1,25,377807.7863636364,523649.19402985077,272.72727272727275,27.118666666666666,2.75,0.875
3.0,1.5,1460,11407,1.0,0,0,3,0,60,1,9,461754.1666666667,377329.25409836066,584.0,7.813013698630137,4.5,0.375
3.0,2.5,2600,7465,2.0,0,0,3,0,26,1,14,477717.23214285716,477717.23214285716,742.8571428571429,2.871153846153846,5.5,0.625
4.0,2.5,3320,11901,2.0,0,0,5,670,37,0,37,859215.5687192117,827419.403125,948.5714285714286,3.5846385542168675,6.5,0.5
5.0,2.5,2340,6000,2.0,0,0,4,0,92,0,92,583475.1987418453,662231.5294117647,668.5714285714286,2.5641025641025643,7.5,0.4166666666666667
3.0,1.0,890,7200,1.0,0,0,3,0,63,1,20,576183.7791741472,460224.62686567166,445.0,8.089887640449438,4.0,0.25
3.0,1.75,1720,5899,1.0,0,1,3,500,28,0,28,573185.0026954178,531402.2828947369,625.4545454545455,3.4296511627906976,4.75,0.4375
3.0,1.5,1270,1318,2.0,0,0,3,190,10,1,11,583475.1987418453,788787.2272727273,508.0,1.0377952755905513,4.5,0.375
4.0,2.5,2180,7203,2.0,0,0,4,0,25,0,25,379453.5624401914,504551.94666666666,622.8571428571429,3.3041284403669726,6.5,0.5
4.0,2.25,2030,13500,1.0,0,0,3,800,51,1,6,371872.2878787879,510118.0,624.6153846153846,6.650246305418719,6.25,0.45
4.0,2.75,2490,17833,2.0,0,2,3,1000,35,1,0,573185.0026954178,452594.44444444444,664.0,7.161847389558233,6.75,0.55
4.0,1.75,1470,5350,1.0,0,0,3,490,59,1,9,574543.2427470535,443537.9032258064,534.5454545454545,3.639455782312925,5.75,0.35
3.0,2.75,2500,7378,1.0,0,0,5,1110,66,1,29,573185.0026954178,756218.7948717949,666.6666666666666,2.9512,5.75,0.6875
3.0,3.5,4500,21870,2.0,0,0,3,0,10,1,11,294280.725,357244.34545454546,1000.0,4.86,6.5,0.875
3.0,3.25,1460,1592,2.0,0,0,3,330,8,0,8,574543.2427470535,423128.77358490566,343.52941176470586,1.0904109589041096,6.25,0.8125
1.0,1.0,620,8261,1.0,0,0,3,0,75,1,45,573185.0026954178,299231.52173913043,310.0,13.324193548387097,2.0,0.5
3.0,1.75,1550,3680,1.0,0,0,3,500,87,1,3,573185.0026954178,566123.421875,563.6363636363636,2.3741935483870966,4.75,0.4375
3.0,2.5,1430,1002,3.0,0,0,3,0,12,0,12,576183.7791741472,581484.52,408.57142857142856,0.7006993006993008,5.5,0.625
3.0,1.5,1360,9760,1.5,0,0,5,0,30,0,30,412808.4871794872,412808.4871794872,544.0,7.176470588235294,4.5,0.375
3.0,2.5,2210,7557,2.0,0,0,3,0,25,0,25,298547.1904761905,296686.537037037,631.4285714285714,3.4194570135746605,5.5,0.625
4.0,1.75,2460,5100,1.5,0,0,5,1010,105,1,26,570223.1185050136,610774.3578947368,894.5454545454545,2.073170731707317,5.75,0.35
3.0,2.5,2180,15693,1.0,0,0,4,330,35,0,35,701918.4194214876,784592.5133928572,622.8571428571429,7.198623853211009,5.5,0.625
3.0,1.75,1570,4875,1.0,0,0,4,260,37,0,37,306341.6666666667,326180.80597014923,570.9090909090909,3.105095541401274,4.75,0.4375
4.0,2.75,4140,24190,2.0,0,0,3,0,12,0,12,294280.725,357244.34545454546,1104.0,5.842995169082125,6.75,0.55
3.0,1.0,1140,5500,1.5,0,0,4,0,106,0,106,570223.1185050136,731861.7619047619,570.0,4.824561403508772,4.0,0.25
5.0,6.25,8670,64033,2.0,0,4,3,2550,49,1,11,570223.1185050136,653322.2432432432,1195.8620689655172,7.38558246828143,11.25,1.0416666666666667
2.0,1.0,800,15000,1.0,0,0,3,0,87,1,3,576183.7791741472,276613.06976744183,400.0,18.75,3.0,0.3333333333333333
4.0,2.75,2414,7693,2.0,0,0,3,0,8,0,8,297123.8925619835,220484.78260869565,643.7333333333333,3.1868268434134217,6.75,0.55
3.0,1.0,1160,8813,1.0,0,0,3,0,62,1,6,573185.0026954178,452594.44444444444,580.0,7.597413793103448,4.0,0.25
4.0,2.5,3170,10688,2.0,0,2,3,0,13,0,13,306983.0317460318,273470.65789473685,905.7142857142857,3.371608832807571,6.5,0.5
5.0,3.5,4210,17258,2.0,0,3,3,0,19,0,19,854623.3027093596,833646.4126506024,935.5555555555555,4.099287410926366,8.5,0.5833333333333334
3.0,2.0,2060,4437,1.0,0,0,3,1030,85,0,85,570223.1185050136,415307.3275862069,686.6666666666666,2.153883495145631,5.0,0.5
3.0,2.0,1640,7201,1.0,0,0,3,0,66,1,20,583475.1987418453,455981.53846153844,546.6666666666666,4.390853658536585,5.0,0.5
2.0,1.0,720,6686,1.0,0,0,3,0,72,1,15,573185.0026954178,566123.421875,360.0,9.286111111111111,3.0,0.3333333333333333
4.0,1.0,1860,4736,1.5,0,0,1,0,113,0,113,583475.1987418453,1042056.6226415094,930.0,2.546236559139785,5.0,0.2
4.0,2.5,2810,10986,2.0,0,0,3,0,17,0,17,712166.302173913,775557.8101851852,802.8571428571429,3.9096085409252668,6.5,0.5
4.0,2.5,2090,9702,1.0,0,0,5,770,49,0,49,433780.94444444444,378450.7192982456,597.1428571428571,4.6421052631578945,6.5,0.5
4.0,2.5,3280,6181,2.0,0,0,3,0,13,0,13,704425.8029661017,632657.0428571429,937.1428571428571,1.8844512195121952,6.5,0.5
4.0,2.0,2090,3610,1.5,0,0,5,300,87,0,87,576183.7791741472,610943.3953488372,696.6666666666666,1.7272727272727273,6.0,0.4
3.0,1.75,2430,14607,1.0,0,1,3,1200,65,1,44,1223622.0,1223622.0,883.6363636363636,6.011111111111111,4.75,0.4375
5.0,2.25,2520,49222,2.0,0,0,4,0,36,1,14,609064.7603305785,593956.5636363636,775.3846153846154,19.53253968253968,7.25,0.375
5.0,3.0,2510,4125,1.5,0,3,5,920,89,0,89,576183.7791741472,619323.25,627.5,1.6434262948207172,8.0,0.5
4.0,2.75,3370,6675,1.0,0,3,4,1450,66,0,66,574543.2427470535,551327.925925926,898.6666666666666,1.9807121661721068,6.75,0.55
3.0,2.0,1640,5280,1.5,0,0,5,0,104,0,104,289521.22794117645,230185.82142857142,546.6666666666666,3.2195121951219514,5.0,0.5
3.0,2.5,2250,7294,2.0,0,0,3,0,20,0,20,297123.8925619835,363214.4727272727,642.8571428571429,3.2417777777777776,5.5,0.625
4.0,2.5,2300,19250,1.0,0,0,4,0,59,1,5,421049.06666666665,421049.06666666665,657.1428571428571,8.369565217391305,6.5,0.5
3.0,3.5,1650,2262,3.0,0,0,3,0,4,0,4,573185.0026954178,576457.3465346535,366.6666666666667,1.3709090909090909,6.5,0.875
2.0,1.0,710,1131,2.0,0,0,4,0,71,0,71,576183.7791741472,797525.2941176471,355.0,1.5929577464788733,3.0,0.3333333333333333
4.0,3.5,2550,8698,2.0,0,0,3,0,7,0,7,533938.304347826,533938.304347826,566.6666666666666,3.410980392156863,7.5,0.7
2.0,1.5,982,846,2.0,0,0,3,176,8,0,8,570223.1185050136,382164.4375,392.8,0.8615071283095723,3.5,0.5
3.0,2.25,1630,2520,2.0,0,0,3,0,9,0,9,589927.1679389313,617858.71875,501.53846153846155,1.5460122699386503,5.25,0.5625
4.0,2.5,2550,4500,2.0,0,0,3,0,5,0,5,371872.2878787879,510118.0,728.5714285714286,1.7647058823529411,6.5,0.5
2.0,1.25,1240,2150,2.0,0,0,3,0,0,0,0,576183.7791741472,552908.4521276596,551.1111111111111,1.7338709677419355,3.25,0.4166666666666667
3.0,2.5,2456,7566,2.0,0,0,3,0,2,1,102,291133.71153846156,283302.9365079365,701.7142857142857,3.0806188925081432,5.5,0.625
5.0,2.25,3200,20158,1.0,0,0,3,1600,49,1,21,1729485.7142857143,1326856.5666666667,984.6153846153846,6.299375,7.25,0.375
3.0,3.5,3950,111078,1.5,0,0,3,1490,25,0,25,664524.1592356688,667790.3,877.7777777777778,28.121012658227848,6.5,0.875
4.0,2.25,2180,7297,2.0,0,0,3,0,30,0,30,712166.302173913,657703.171875,670.7692307692307,3.3472477064220185,6.25,0.45
4.0,2.5,3140,9225,1.0,0,2,5,1370,48,0,48,370580.66352040815,243071.42857142858,897.1428571428571,2.9378980891719744,6.5,0.5
4.0,3.75,4030,10800,2.0,0,0,3,0,8,0,8,655071.1991869919,798061.106557377,848.421052631579,2.6799007444168734,7.75,0.75
3.0,1.75,1970,7972,1.0,0,3,5,600,38,0,38,371872.2878787879,288850.0,716.3636363636364,4.046700507614213,4.75,0.4375
5.0,2.0,1940,7642,1.5,0,0,3,0,57,1,14,433780.94444444444,807100.6571428571,646.6666666666666,3.939175257731959,7.0,0.3333333333333333
5.0,4.25,4860,9453,1.5,0,1,5,1760,109,0,109,574543.2427470535,1017813.976744186,925.7142857142857,1.9450617283950618,9.25,0.7083333333333334
0.0,0.0,3064,4764,3.5,0,2,3,0,24,1,5,583475.1987418453,666692.0,3064.0,1.5548302872062663,0.0,0.0
2.0,1.0,970,5665,1.0,0,0,4,0,106,0,106,576183.7791741472,413719.29824561405,485.0,5.84020618556701,3.0,0.3333333333333333
4.0,2.25,2460,44431,1.0,0,0,4,0,57,1,13,847974.924611399,634524.0,756.9230769230769,18.06138211382114,6.25,0.45
4.0,2.5,3010,6100,2.0,0,0,3,0,9,0,9,662070.8855421686,637280.5326086957,860.0,2.026578073089701,6.5,0.5
3.0,2.0,2460,6600,1.0,0,2,4,1090,62,0,62,573185.0026954178,531402.2828947369,820.0,2.682926829268293,5.0,0.5
3.0,2.0,2080,11375,1.0,0,0,3,0,12,0,12,325113.63636363635,325113.63636363635,693.3333333333334,5.46875,5.0,0.5
4.0,3.25,3960,7012,2.0,0,0,3,0,9,0,9,707300.656504065,773933.2182539683,931.7647058823529,1.7707070707070707,7.25,0.65
4.0,2.5,2490,8124,2.0,0,0,3,0,13,0,13,306983.0317460318,361680.06451612903,711.4285714285714,3.2626506024096384,6.5,0.5
5.0,2.0,2060,6000,2.0,0,0,3,0,111,1,9,583475.1987418453,930145.0333333333,686.6666666666666,2.912621359223301,7.0,0.3333333333333333
3.0,1.0,1330,15678,1.0,0,0,3,430,30,0,30,692567.8918918918,634856.3076923077,665.0,11.78796992481203,4.0,0.25
3.0,1.75,1600,19200,1.0,0,0,4,0,47,0,47,655071.1991869919,514387.5806451613,581.8181818181819,12.0,4.75,0.4375
2.0,1.0,820,10450,1.0,0,0,4,0,49,0,49,379453.5624401914,324671.05263157893,410.0,12.74390243902439,3.0,0.3333333333333333
4.0,1.75,1200,7680,1.0,0,0,3,0,46,1,17,297123.8925619835,363214.4727272727,436.3636363636364,6.4,5.75,0.35
3.0,1.0,1050,5664,1.0,0,0,4,140,67,1,26,573185.0026954178,594233.6460674157,525.0,5.394285714285714,4.0,0.25
3.0,2.5,1910,1501,2.5,0,0,3,380,7,0,7,570223.1185050136,731861.7619047619,545.7142857142857,0.7858638743455497,5.5,0.625
3.0,1.75,1800,6000,1.0,0,0,5,900,64,0,64,423979.98295454547,377329.25409836066,654.5454545454545,3.3333333333333335,4.75,0.4375
3.0,2.25,2060,8640,1.0,0,0,4,0,48,0,48,655071.1991869919,798061.106557377,633.8461538461538,4.194174757281553,5.25,0.5625
3.0,1.75,1840,9697,1.0,0,0,4,340,29,0,29,301453.96774193546,287895.1666666667,669.0909090909091,5.270108695652174,4.75,0.4375
3.0,2.5,1250,1103,3.0,0,2,3,0,9,0,9,570223.1185050136,606082.1632653062,357.14285714285717,0.8824,5.5,0.625
2.0,1.0,1510,4032,1.5,0,0,3,200,79,1,40,574543.2427470535,731451.1428571428,755.0,2.670198675496689,3.0,0.3333333333333333
4.0,2.25,2300,4600,1.5,0,0,4,960,110,0,110,583475.1987418453,662231.5294117647,707.6923076923077,2.0,6.25,0.45
4.0,1.5,1490,7560,2.0,0,0,3,0,48,1,51,307819.2631578947,306565.7297297297,596.0,5.073825503355705,5.5,0.3
5.0,2.75,2820,4608,1.0,0,0,3,1370,47,1,3,576183.7791741472,552908.4521276596,752.0,1.6340425531914893,7.75,0.4583333333333333
4.0,1.5,1130,7840,1.0,0,0,4,0,44,0,44,302406.8613861386,294601.05,452.0,6.938053097345133,5.5,0.3
4.0,2.5,3200,7500,1.5,0,1,5,1340,66,1,29,573185.0026954178,594233.6460674157,914.2857142857143,2.34375,6.5,0.5
3.0,1.0,1510,5000,1.5,0,0,3,0,105,1,10,570223.1185050136,896874.1724137932,755.0,3.3112582781456954,4.0,0.25
3.0,2.5,1970,7500,2.0,0,0,3,0,26,1,14,308362.248,375611.3,562.8571428571429,3.8071065989847717,5.5,0.625
3.0,1.0,1210,5750,1.5,0,0,4,0,104,0,104,574543.2427470535,534537.3662790698,605.0,4.75206611570248,4.0,0.25
4.0,2.5,3280,27441,2.0,0,0,3,0,18,0,18,659713.198757764,701241.5652173914,937.1428571428571,8.366158536585365,6.5,0.5
3.0,2.0,2420,17859,1.0,0,1,5,920,35,0,35,654481.2884615385,520942.46376811597,806.6666666666666,7.379752066115702,5.0,0.5
5.0,1.75,2460,6846,1.5,0,0,5,1120,103,1,30,573185.0026954178,356533.4210526316,894.5454545454545,2.7829268292682925,6.75,0.2916666666666667
3.0,1.0,1180,11862,1.0,0,0,4,0,66,0,66,573185.0026954178,756218.7948717949,590.0,10.052542372881357,4.0,0.25
3.0,2.75,1900,6400,1.0,0,0,5,490,72,0,72,570223.1185050136,896874.1724137932,506.6666666666667,3.3684210526315788,5.75,0.6875
3.0,3.25,1651,1779,2.0,0,0,3,310,6,0,6,583475.1987418453,378450.7192982456,388.47058823529414,1.0775287704421563,6.25,0.8125
4.0,2.25,2130,11843,2.0,0,0,4,0,42,0,42,1157220.9705882352,1157220.9705882352,655.3846153846154,5.560093896713615,6.25,0.45
2.0,1.0,1430,3000,1.5,0,0,3,130,85,0,85,573185.0026954178,1024997.5853658536,715.0,2.097902097902098,3.0,0.3333333333333333
4.0,2.5,5730,44947,2.0,0,4,3,1450,23,0,23,707300.656504065,637825.9692307692,1637.142857142857,7.844153577661431,6.5,0.5
4.0,2.5,1910,9244,1.0,0,0,4,0,51,0,51,379453.5624401914,504551.94666666666,545.7142857142857,4.83979057591623,6.5,0.5
3.0,1.75,2110,11250,1.0,0,0,4,0,53,1,13,1099543.2580645161,1099543.2580645161,767.2727272727273,5.331753554502369,4.75,0.4375
2.0,1.5,1630,3780,1.0,0,0,4,740,74,1,13,573185.0026954178,580282.4444444445,652.0,2.3190184049079754,3.5,0.5
4.0,2.5,2470,35073,2.0,0,0,3,0,25,0,25,294280.725,357244.34545454546,705.7142857142857,14.199595141700405,6.5,0.5
4.0,2.25,2640,31941,1.0,0,0,4,0,28,0,28,289521.22794117645,337419.359375,812.3076923076923,12.098863636363637,6.25,0.45
5.0,2.75,2990,7420,2.0,0,0,3,0,18,0,18,371872.2878787879,510118.0,797.3333333333334,2.4816053511705687,7.75,0.4583333333333333
3.0,2.5,2120,9736,2.0,0,0,3,0,26,1,14,487024.75,487024.75,605.7142857142857,4.592452830188679,5.5,0.625
3.0,2.5,2050,6420,1.0,0,3,3,320,58,1,13,570223.1185050136,629754.88,585.7142857142857,3.131707317073171,5.5,0.625
5.0,3.0,1880,5000,1.0,0,0,3,780,17,0,17,576183.7791741472,286897.82608695654,470.0,2.6595744680851063,8.0,0.5
3.0,3.0,2790,12523,2.0,1,4,4,1190,37,0,37,307819.2631578947,306565.7297297297,697.5,4.488530465949821,6.0,0.75
4.0,2.5,3000,7500,2.0,0,0,3,0,77,1,20,576183.7791741472,947948.46875,857.1428571428571,2.5,6.5,0.5
4.0,2.5,2140,7245,2.0,0,0,3,0,11,0,11,570223.1185050136,382164.4375,611.4285714285714,3.385514018691589,6.5,0.5
3.0,2.0,1769,9300,1.0,0,0,4,0,59,1,5,563576.9230769231,467334.3243243243,589.6666666666666,5.2572074618428495,5.0,0.5
3.0,1.0,1710,6556,1.5,0,0,4,510,88,1,21,570223.1185050136,382164.4375,855.0,3.833918128654971,4.0,0.25
1.0,0.75,420,6720,1.0,0,0,3,0,92,1,6,574543.2427470535,353735.36363636365,240.0,16.0,1.75,0.375
4.0,2.5,3270,35445,2.0,0,0,3,0,25,0,25,859295.1570351758,809147.9375,934.2857142857143,10.839449541284404,6.5,0.5
4.0,2.5,2370,10858,2.0,0,0,3,0,11,0,11,859295.1570351758,1264508.6,677.1428571428571,4.581434599156118,6.5,0.5
4.0,2.5,1770,5855,2.0,0,0,3,0,11,0,11,339211.3264705882,339211.3264705882,505.7142857142857,3.3079096045197742,6.5,0.5
4.0,2.5,2210,8465,1.0,0,0,3,720,24,1,5,308362.248,375611.3,631.4285714285714,3.830316742081448,6.5,0.5
3.0,2.25,1710,4140,2.0,0,0,3,0,10,1,11,611821.4210526316,632427.4029850747,526.1538461538462,2.4210526315789473,5.25,0.5625
4.0,2.0,2710,4750,1.0,0,0,4,1250,95,1,29,576183.7791741472,610943.3953488372,903.3333333333334,1.7527675276752768,6.0,0.4
3.0,3.0,2340,2970,2.0,0,0,5,180,89,0,89,570223.1185050136,606082.1632653062,585.0,1.2692307692307692,6.0,0.75
2.0,1.0,1220,17172,1.0,0,0,4,0,67,1,26,654481.2884615385,805533.4016393443,610.0,14.075409836065575,3.0,0.3333333333333333
3.0,1.0,1060,9525,1.0,0,0,3,0,48,1,51,664524.1592356688,661440.7894736842,530.0,8.985849056603774,4.0,0.25
2.0,1.0,910,9869,1.0,0,0,3,0,57,1,14,376968.54547619045,346675.59929577465,455.0,10.845054945054946,3.0,0.3333333333333333
4.0,1.75,1880,3880,1.5,0,0,4,790,70,0,70,583475.1987418453,543333.5897435897,683.6363636363636,2.0638297872340425,5.75,0.35
4.0,1.75,1870,5200,2.0,0,0,4,670,77,0,77,576183.7791741472,610943.3953488372,680.0,2.7807486631016043,5.75,0.35
3.0,2.25,1480,5400,2.0,0,0,4,0,100,1,69,573185.0026954178,544298.1739130435,455.38461538461536,3.6486486486486487,5.25,0.5625
3.0,2.5,1880,7000,2.0,0,0,3,0,21,0,21,302187.765625,282441.9347826087,537.1428571428571,3.723404255319149,5.5,0.625
4.0,1.75,1890,6000,1.0,0,0,4,780,67,1,26,573185.0026954178,452594.44444444444,687.2727272727273,3.1746031746031744,5.75,0.35
3.0,2.75,1560,7392,1.0,0,0,5,530,42,0,42,665473.701171875,527234.776119403,416.0,4.7384615384615385,5.75,0.6875
2.0,1.5,1070,1200,2.0,0,0,3,0,15,0,15,570223.1185050136,606082.1632653062,428.0,1.1214953271028036,3.5,0.5
5.0,4.0,4410,14380,2.0,0,0,3,0,8,0,8,662070.8855421686,637280.5326086957,882.0,3.2607709750566896,9.0,0.6666666666666666
3.0,3.25,1470,1235,2.0,0,0,3,290,6,0,6,574543.2427470535,353735.36363636365,345.88235294117646,0.8401360544217688,6.25,0.8125
3.0,2.5,2570,3600,2.5,0,0,3,0,7,0,7,611394.2276422764,624091.0333333333,734.2857142857143,1.4007782101167314,5.5,0.625
2.0,2.25,1170,1011,2.0,0,0,3,0,5,0,5,611394.2276422764,599392.1333333333,360.0,0.8641025641025641,4.25,0.75
5.0,3.5,2320,4960,2.0,0,0,5,600,88,0,88,576183.7791741472,581484.52,515.5555555555555,2.1379310344827585,8.5,0.5833333333333334
4.0,3.0,2440,9600,2.0,0,0,5,0,53,0,53,665473.701171875,527234.776119403,610.0,3.9344262295081966,7.0,0.6
4.0,2.5,4120,22370,2.0,0,0,3,0,17,0,17,707300.656504065,637825.9692307692,1177.142857142857,5.429611650485437,6.5,0.5
2.0,1.75,1440,5680,1.0,0,0,4,0,36,1,14,307819.2631578947,306565.7297297297,523.6363636363636,3.9444444444444446,3.75,0.5833333333333334
3.0,1.0,1340,11070,1.0,0,0,4,0,36,1,14,302187.765625,292224.96153846156,670.0,8.261194029850746,4.0,0.25
6.0,3.75,3010,4360,2.0,0,0,3,1010,0,0,0,574543.2427470535,602889.9619047618,633.6842105263158,1.4485049833887043,9.75,0.5357142857142857
3.0,1.75,1840,8601,1.0,0,0,3,920,109,1,0,570223.1185050136,430721.18644067796,669.0909090909091,4.67445652173913,4.75,0.4375
2.0,1.0,930,7550,1.0,0,0,3,0,28,0,28,260515.44444444444,232418.88888888888,465.0,8.118279569892474,3.0,0.3333333333333333
4.0,2.75,4070,115434,2.0,0,0,3,0,12,0,12,400620.86486486485,400620.86486486485,1085.3333333333333,28.36216216216216,6.75,0.55
3.0,1.75,1820,9545,1.0,0,0,3,590,38,0,38,461754.1666666667,377329.25409836066,661.8181818181819,5.2445054945054945,4.75,0.4375
3.0,1.0,1280,8184,1.5,0,0,4,0,67,1,26,428665.7159090909,386772.68253968254,640.0,6.39375,4.0,0.25
2.0,1.0,900,4600,1.0,0,0,3,0,63,1,20,583475.1987418453,552240.609375,450.0,5.111111111111111,3.0,0.3333333333333333
3.0,1.75,1980,13503,1.0,0,2,4,660,62,0,62,859215.5687192117,631745.0,720.0,6.819696969696969,4.75,0.4375
4.0,2.25,2010,7575,1.0,0,0,3,790,40,0,40,655071.1991869919,514387.5806451613,618.4615384615385,3.7686567164179103,6.25,0.45
4.0,2.5,2750,4800,2.0,0,0,3,790,109,1,9,576183.7791741472,581484.52,785.7142857142857,1.7454545454545454,6.5,0.5
4.0,2.0,3140,10875,1.0,0,1,3,1200,75,1,45,583475.1987418453,788787.2272727273,1046.6666666666667,3.463375796178344,6.0,0.4
5.0,2.25,4200,5800,2.5,0,0,4,1290,108,1,24,576183.7791741472,1007907.8,1292.3076923076924,1.380952380952381,7.25,0.375
3.0,1.75,1900,8540,1.0,0,0,3,950,34,0,34,260515.44444444444,232418.88888888888,690.9090909090909,4.494736842105263,4.75,0.4375
3.0,1.0,1830,3000,1.5,0,0,3,400,88,1,11,570223.1185050136,606082.1632653062,915.0,1.639344262295082,4.0,0.25
5.0,2.75,3320,23760,2.0,0,0,4,1130,39,0,39,612917.84375,554207.5555555555,885.3333333333334,7.156626506024097,7.75,0.4583333333333333
4.0,2.5,2700,10814,1.0,0,0,4,1140,48,0,48,298517.84,282721.1666666667,771.4285714285714,4.005185185185185,6.5,0.5
3.0,1.0,1290,6566,1.0,0,0,5,0,38,0,38,291133.71153846156,283302.9365079365,645.0,5.089922480620155,4.0,0.25
3.0,1.75,1500,8173,1.0,0,0,3,0,17,0,17,665473.701171875,527234.776119403,545.4545454545455,5.448666666666667,4.75,0.4375
4.0,2.75,3650,48351,1.5,0,0,4,0,36,1,14,612917.84375,688402.5,973.3333333333334,13.246849315068493,6.75,0.55
3.0,1.0,1270,6405,1.5,0,0,3,0,70,0,70,573185.0026954178,293895.8881578947,635.0,5.043307086614173,4.0,0.25
