bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_basement,house_age,is_renovated,years_since_renovation,city_target_enc
2.0,2.5,1380,953,3.0,0,0,3,0,8,0,8,576183.7791741472
4.0,2.5,2470,3811,2.0,0,0,3,0,15,0,15,565703.2
4.0,1.75,2030,18295,1.5,0,0,4,0,39,0,39,661873.9341085271
4.0,0.75,1440,13300,1.0,0,0,3,0,66,1,20,345010.7211538461
3.0,1.75,1160,6134,1.0,0,0,3,0,16,1,8,297123.8925619835
3.0,1.0,1580,3840,2.0,0,0,3,0,106,1,26,570223.1185050136
2.0,2.75,1430,1425,2.0,0,0,3,435,8,0,8,570223.1185050136
2.0,2.0,1494,19271,2.0,1,4,3,0,71,1,17,467260.4166666667
4.0,2.25,1930,7207,1.0,0,0,4,570,26,0,26,297151.21774193546
6.0,1.75,2740,6360,1.0,0,3,3,1370,61,0,61,573185.0026954178
3.0,2.0,1880,3800,1.0,0,0,5,850,87,0,87,576183.7791741472
3.0,2.5,2590,7720,2.0,0,0,3,0,26,1,14,859295.1570351758
3.0,2.25,2140,11266,2.0,0,0,3,0,28,0,28,413841.8
4.0,2.0,1870,6000,1.5,0,0,3,0,58,1,13,574543.2427470535
2.0,1.0,1230,3800,1.0,0,0,3,0,86,1,60,576183.7791741472
4.0,2.5,2340,6896,2.0,0,0,3,0,13,0,13,370580.66352040815
3.0,2.25,2880,7599,1.0,0,2,3,1170,56,1,12,665473.701171875
3.0,1.5,880,6600,1.0,0,0,5,0,69,0,69,574543.2427470535
3.0,2.5,3040,7232,2.0,0,0,3,0,11,0,11,289521.22794117645
4.0,1.0,1120,7104,1.5,0,0,3,0,68,0,68,583475.1987418453
3.0,2.0,1380,3600,3.0,0,0,3,0,1,1,91,576183.7791741472
4.0,2.5,1660,9760,2.0,0,0,3,0,20,0,20,298517.84
3.0,2.75,2500,5568,2.0,0,0,5,0,109,0,109,570223.1185050136
4.0,2.5,2940,10382,2.0,0,0,4,0,23,0,23,676159.8148148148
4.0,2.5,1670,3315,2.0,0,0,3,0,9,0,9,611821.4210526316
4.0,2.75,2630,7505,2.0,0,0,3,0,20,0,20,664524.1592356688
4.0,2.75,2250,7412,1.0,0,0,4,770,39,0,39,371872.2878787879
3.0,1.0,1320,7000,1.0,0,0,4,0,47,0,47,297123.8925619835
4.0,3.75,4100,22798,1.5,0,3,5,1560,80,1,35,1157220.9705882352
3.0,3.25,4340,4947,2.0,0,3,3,1280,21,0,21,583475.1987418453
4.0,3.0,3700,20570,1.0,0,0,4,1850,38,1,22,854623.3027093596
5.0,2.0,2700,10875,1.0,0,0,4,1160,52,0,52,847974.924611399
3.0,1.0,980,7200,1.0,0,0,4,0,64,1,31,576183.7791741472
4.0,2.5,2650,11520,2.0,0,0,3,540,26,1,14,661873.9341085271
7.0,4.25,3670,4000,2.0,0,1,3,870,50,1,14,570223.1185050136
3.0,1.75,2960,12420,1.0,0,2,4,1480,62,0,62,583475.1987418453
4.0,2.75,3070,7201,2.0,0,0,3,0,8,0,8,376968.54547619045
3.0,2.5,1413,3600,2.0,0,0,3,0,3,0,3,306368.0406504065
2.0,2.5,1260,1347,3.0,0,0,3,0,9,0,9,570223.1185050136
3.0,2.5,1680,2229,2.0,0,0,3,0,7,0,7,420507.6153846154
3.0,2.25,1230,1238,2.0,0,0,3,150,5,0,5,573185.0026954178
3.0,3.5,4360,6240,2.0,0,3,3,1400,6,0,6,573185.0026954178
4.0,4.0,4420,16526,2.0,0,0,3,0,1,1,91,701918.4194214876
3.0,3.25,2770,6278,2.0,0,0,3,790,8,0,8,370580.66352040815
3.0,2.25,2910,10204,2.0,0,0,3,0,24,1,5,662070.8855421686
4.0,3.25,4290,12103,1.0,0,3,3,1600,17,0,17,847974.924611399
3.0,2.5,1600,26977,2.0,0,0,3,0,9,0,9,405085.29411764705
4.0,2.5,1820,6753,2.0,0,0,3,0,20,0,20,339556.4805970149
6.0,5.0,6050,230652,2.0,0,3,3,0,13,0,13,692285.7142857143
3.0,1.75,1700,8432,1.0,0,0,3,470,37,1,10,576183.7791741472
2.0,1.0,790,11234,1.0,0,0,4,0,72,1,32,563576.9230769231
3.0,2.25,1720,9000,1.0,0,0,4,400,45,0,45,302406.8613861386
3.0,1.0,990,10723,1.0,0,0,5,0,54,0,54,379453.5624401914
4.0,1.75,1770,9011,1.0,0,0,5,720,31,0,31,315737.9310344828
3.0,2.0,1260,8092,1.0,0,0,3,0,28,0,28,351942.0882352941
4.0,2.5,3640,10576,2.0,0,0,3,0,15,0,15,701918.4194214876
3.0,1.75,2040,6000,1.0,0,0,5,920,56,0,56,574543.2427470535
4.0,1.75,1980,10800,1.0,0,0,5,990,66,1,29,1182030.1090909091
5.0,2.5,3600,17300,1.0,0,0,4,1190,46,0,46,515479.54545454547
4.0,2.5,4270,43386,1.0,0,0,3,1590,23,0,23,664524.1592356688
4.0,2.0,2030,9600,1.5,0,0,3,600,67,1,2,249552.22727272726
3.0,3.25,1689,1388,3.0,0,0,3,0,6,0,6,570223.1185050136
5.0,2.75,2870,4461,1.0,0,0,3,1220,38,0,38,583475.1987418453
3.0,1.75,1270,4800,1.0,0,0,3,0,62,1,0,576183.7791741472
4.0,2.5,2790,7938,2.0,0,0,3,0,17,0,17,704425.8029661017
5.0,3.25,3850,16249,2.0,0,2,3,820,12,0,12,289521.22794117645
3.0,2.5,1560,9361,1.5,0,0,4,200,78,0,78,570223.1185050136
3.0,1.75,1180,4080,1.0,0,0,4,420,86,0,86,570223.1185050136
4.0,1.75,1820,8118,1.0,0,0,4,740,34,0,34,306368.0406504065
5.0,1.75,1260,4500,1.5,0,0,3,0,88,1,11,573185.0026954178
3.0,2.5,2640,6715,2.0,0,0,3,960,23,0,23,377807.7863636364
2.0,1.0,1100,4200,1.0,0,0,3,0,60,1,9,576183.7791741472
3.0,2.5,1950,6871,2.0,0,0,3,0,17,0,17,423979.98295454547
3.0,2.0,1380,8682,1.0,0,0,4,0,48,0,48,295841.6666666667
3.0,2.75,2200,7000,1.0,0,0,4,920,37,0,37,371872.2878787879
4.0,1.5,2050,7100,1.0,0,0,3,1000,51,1,6,306983.0317460318
5.0,3.0,2795,15101,2.0,0,0,3,0,18,0,18,413841.8
4.0,2.5,2050,34222,2.0,0,0,4,0,25,0,25,632047.53125
4.0,3.0,6430,27517,2.0,0,0,3,0,13,0,13,847974.924611399
5.0,1.75,2150,7171,1.0,0,0,4,690,44,0,44,302187.765625
3.0,1.75,1970,8200,1.0,0,0,5,550,51,0,51,428665.7159090909
4.0,2.5,2660,12672,1.0,0,0,4,920,54,1,13,290510.51923076925
1.0,1.0,720,4800,1.0,0,0,3,0,100,1,18,583475.1987418453
4.0,2.5,2410,4780,2.0,0,0,3,0,14,0,14,533938.304347826
3.0,2.0,2020,5500,1.5,0,3,3,230,77,1,15,573185.0026954178
2.0,1.0,1080,9435,1.0,0,0,3,0,56,1,10,377807.7863636364
3.0,1.75,1180,14292,1.0,0,0,3,0,33,1,1,421049.06666666665
2.0,1.0,660,5000,1.0,0,0,3,0,99,0,99,570223.1185050136
3.0,1.75,2920,9370,1.0,0,0,4,1300,33,0,33,859295.1570351758
4.0,4.25,4850,12445,2.0,1,4,5,1000,25,0,25,661873.9341085271
3.0,1.0,1080,8580,1.5,0,0,3,0,114,1,9,333746.17391304346
3.0,1.75,1670,6900,1.0,0,0,3,500,36,0,36,302406.8613861386
6.0,1.0,1370,5080,1.5,0,0,3,250,83,0,83,583475.1987418453
5.0,3.5,3450,28324,1.0,0,0,5,1100,42,0,42,655071.1991869919
4.0,2.0,1970,10500,1.0,0,0,3,150,53,1,10,378731.27777777775
4.0,2.5,2290,6738,2.0,0,0,3,0,18,0,18,589927.1679389313
5.0,2.5,2240,7543,1.0,0,0,3,1100,48,1,51,433780.94444444444
2.0,1.0,1240,6400,1.0,0,1,4,180,76,0,76,576183.7791741472
3.0,2.5,2420,43177,2.0,0,4,4,730,25,0,25,707300.656504065
5.0,3.5,3260,58806,2.0,0,0,4,0,45,0,45,297151.21774193546
2.0,1.0,670,10920,1.0,0,0,3,0,72,1,15,573185.0026954178
5.0,3.25,3160,10000,2.0,0,0,4,0,34,0,34,609064.7603305785
3.0,2.25,1990,6350,2.0,0,0,3,0,47,1,3,311057.8333333333
4.0,3.5,4680,9700,2.0,0,0,3,1320,9,0,9,859295.1570351758
3.0,2.5,1700,3575,2.0,0,0,3,0,14,0,14,574543.2427470535
4.0,2.5,2807,9430,2.0,0,0,3,0,18,0,18,453958.47826086957
4.0,1.75,1770,9375,1.0,0,0,4,600,46,0,46,662070.8855421686
4.0,2.5,2570,9000,1.0,0,0,4,980,35,0,35,290510.51923076925
3.0,3.0,3450,16200,2.0,0,0,3,0,31,1,5,707300.656504065
3.0,2.0,1670,7700,1.0,0,0,3,500,42,1,12,661873.9341085271
3.0,1.75,1050,6150,1.5,0,0,4,100,86,0,86,573185.0026954178
4.0,2.5,1910,7683,2.0,0,0,3,0,27,1,14,602238.7424242424
3.0,1.0,910,7700,1.0,0,0,4,0,43,0,43,654481.2884615385
5.0,2.25,2480,12070,2.0,0,0,3,0,36,0,36,707300.656504065
2.0,1.5,1820,8867,2.0,0,0,3,0,93,1,14,345922.0
4.0,2.5,2920,7700,2.0,0,0,3,0,11,0,11,420666.78571428574
5.0,2.25,1870,11411,1.0,0,0,4,700,53,1,13,473692.0
4.0,3.5,3810,9792,2.0,0,0,3,0,76,1,1,583475.1987418453
4.0,2.25,2190,4080,2.0,0,0,3,390,96,0,96,583475.1987418453
3.0,2.5,1730,6368,2.0,0,0,3,0,21,0,21,339556.4805970149
5.0,2.5,2220,9360,1.0,0,0,4,1110,46,0,46,377807.7863636364
3.0,1.5,1320,8114,1.0,0,0,3,0,63,1,20,847974.924611399
3.0,1.75,1510,4800,1.0,0,2,3,650,89,1,3,570223.1185050136
3.0,2.0,2120,4080,2.0,0,0,3,0,11,0,11,667110.3374233128
2.0,2.0,1690,4500,1.0,0,0,3,0,10,1,11,662070.8855421686
3.0,3.5,1360,1419,2.0,0,0,3,320,7,0,7,583475.1987418453
4.0,2.5,3250,5000,2.0,0,0,3,0,6,0,6,377807.7863636364
3.0,2.25,1490,1294,2.0,0,0,3,270,4,0,4,573185.0026954178
3.0,1.75,1930,6360,1.0,0,0,3,0,1,1,91,561804.3541666666
4.0,2.5,2020,5501,2.0,0,0,3,0,4,0,4,376968.54547619045
3.0,2.25,1584,2800,2.0,0,0,3,0,2,1,102,308362.248
4.0,2.5,3170,8523,2.0,0,0,3,0,6,0,6,665473.701171875
4.0,2.75,3870,10046,2.0,0,0,3,0,9,0,9,654481.2884615385
2.0,2.5,1430,923,3.0,0,0,3,20,6,0,6,583475.1987418453
3.0,3.25,1380,1120,3.0,0,0,3,0,6,0,6,576183.7791741472
4.0,2.5,2610,4595,2.0,0,0,3,0,6,0,6,466376.511627907
3.0,3.25,1540,1428,3.0,0,0,3,0,1,1,91,570223.1185050136
3.0,2.5,1940,9000,1.0,0,0,4,970,66,0,66,583475.1987418453
3.0,2.5,2160,3000,1.5,0,0,3,900,105,1,3,573185.0026954178
4.0,1.75,1530,8750,1.5,0,0,4,0,46,0,46,370580.66352040815
3.0,2.0,1440,7210,1.0,0,0,3,0,31,1,5,294280.725
4.0,2.5,2640,8625,2.0,0,0,3,0,27,1,14,370580.66352040815
4.0,3.25,3620,5131,2.0,0,3,4,1270,87,0,87,583475.1987418453
4.0,2.5,2850,4650,2.0,0,0,3,0,10,1,11,339211.3264705882
2.0,1.0,1260,4377,1.0,0,0,4,0,67,1,26,583475.1987418453
3.0,1.75,1610,11200,1.0,0,0,3,0,59,1,9,665473.701171875
3.0,2.0,1360,5980,1.5,0,0,3,0,69,1,6,574543.2427470535
4.0,2.5,2496,8058,2.0,0,0,3,0,16,1,8,664524.1592356688
4.0,2.25,2160,9593,1.0,0,0,3,0,45,1,4,854623.3027093596
3.0,1.0,1320,3625,2.0,0,0,3,0,114,1,9,573185.0026954178
2.0,2.5,2540,7089,2.0,0,0,3,0,10,1,11,583475.1987418453
4.0,3.0,2620,18362,1.0,0,0,4,750,58,0,58,859215.5687192117
3.0,1.5,1140,8340,1.0,0,0,3,0,54,1,2,333746.17391304346
3.0,2.0,1790,42399,1.0,0,0,4,0,24,0,24,297123.8925619835
4.0,2.5,2440,3600,2.5,0,0,4,0,112,0,112,573185.0026954178
3.0,2.0,2140,7200,1.0,0,0,4,660,48,0,48,377807.7863636364
3.0,1.0,1330,5412,2.0,0,0,5,0,109,0,109,322780.4347826087
4.0,2.5,2590,7910,2.0,0,0,3,0,13,0,13,583475.1987418453
4.0,4.5,4750,13912,2.0,0,2,3,1150,9,0,9,576183.7791741472
2.0,1.0,1620,9205,1.0,0,0,5,770,93,0,93,675464.6038732395
4.0,2.5,2440,34290,2.0,0,0,3,0,27,1,14,667110.3374233128
3.0,2.75,2020,10744,1.0,0,0,5,750,60,0,60,480427.5
3.0,1.5,1470,7200,2.0,0,0,4,0,107,0,107,583475.1987418453
5.0,4.75,5990,10450,2.0,1,4,3,1940,12,0,12,589927.1679389313
6.0,2.75,2520,9324,1.0,0,0,4,1200,52,0,52,461754.1666666667
2.0,1.75,1440,4225,1.0,0,0,3,0,9,0,9,662070.8855421686
3.0,2.25,1640,7350,1.0,0,0,3,500,30,0,30,291133.71153846156
4.0,2.25,2150,20181,1.0,0,0,3,1060,51,1,6,447643.1818181818
2.0,1.0,1570,8210,1.0,0,0,4,420,62,0,62,570223.1185050136
4.0,1.0,1980,10350,1.0,0,0,4,550,46,0,46,589927.1679389313
3.0,1.0,1210,4731,1.5,0,0,3,0,113,0,113,570223.1185050136
3.0,1.75,1900,3000,1.5,0,0,5,830,111,0,111,574543.2427470535
3.0,1.75,1940,219527,1.0,0,0,3,0,23,0,23,339211.3264705882
3.0,1.75,1310,8065,1.0,0,0,4,0,66,0,66,573185.0026954178
2.0,1.0,990,39964,1.0,0,0,2,0,69,0,69,297151.21774193546
3.0,3.5,3870,3819,2.0,0,0,3,1110,12,0,12,573185.0026954178
3.0,2.0,1340,4320,1.0,0,0,3,420,102,1,21,297123.8925619835
4.0,2.25,2160,5600,1.0,0,0,5,1080,67,0,67,583475.1987418453
4.0,2.0,2080,13510,1.0,0,0,3,1040,64,1,9,576183.7791741472
3.0,2.0,1300,11374,1.5,0,0,5,0,81,0,81,246844.69565217392
4.0,2.5,2610,8031,2.0,0,0,3,0,16,1,8,478061.90476190473
3.0,1.0,1050,8498,1.0,0,0,4,0,55,0,55,301453.96774193546
3.0,2.5,2480,6112,2.0,0,0,3,0,10,1,11,379453.5624401914
4.0,2.25,1820,8255,1.5,0,0,4,500,84,0,84,583475.1987418453
3.0,1.75,1170,8740,1.0,0,0,4,0,46,0,46,664524.1592356688
4.0,2.25,2370,6000,1.0,0,2,3,930,55,1,25,576183.7791741472
5.0,3.75,3090,7415,2.0,0,0,3,0,0,0,0,345010.7211538461
3.0,1.75,2310,11200,1.0,0,0,4,680,36,1,14,301453.96774193546
4.0,2.25,2060,10358,1.0,0,0,4,740,52,0,52,859215.5687192117
3.0,2.0,2540,237402,1.0,0,0,3,0,7,0,7,322780.4347826087
4.0,2.5,2400,7693,2.0,0,0,3,0,11,0,11,377807.7863636364
3.0,1.0,1320,8450,1.0,0,0,3,440,53,1,10,290510.51923076925
2.0,1.0,790,6600,1.0,0,0,3,0,65,1,16,570223.1185050136
4.0,2.0,1790,14690,1.0,0,1,4,120,54,1,13,307819.2631578947
3.0,2.25,1820,7326,2.0,0,0,3,0,31,1,5,665473.701171875
6.0,2.0,1670,3000,1.0,0,0,5,770,103,1,30,576183.7791741472
5.0,3.5,3990,9938,2.0,0,0,3,0,13,0,13,674250.625
3.0,2.0,1430,6000,1.0,0,0,5,0,69,0,69,420507.6153846154
4.0,2.0,2030,103672,1.0,0,0,4,0,45,0,45,312833.3333333333
4.0,1.75,1290,3060,2.0,0,0,4,0,108,1,24,573185.0026954178
4.0,3.5,3820,13224,2.0,0,0,3,540,24,1,5,881585.4168316831
4.0,3.25,2520,3360,1.5,0,0,4,970,83,0,83,576183.7791741472
5.0,3.0,3880,13000,2.0,0,0,3,0,42,1,11,1182030.1090909091
2.0,1.75,1590,5136,1.5,0,3,3,270,87,1,3,570223.1185050136
5.0,2.0,3530,9385,1.5,0,0,3,0,89,1,12,583475.1987418453
3.0,2.5,1610,4611,2.0,0,0,3,0,18,0,18,589927.1679389313
4.0,2.5,3280,209088,2.0,0,0,3,0,20,0,20,662070.8855421686
3.0,1.75,1860,15681,1.0,0,0,4,0,43,0,43,298547.1904761905
3.0,1.75,1840,5000,1.0,0,0,4,920,104,0,104,570223.1185050136
3.0,2.5,2120,7201,2.0,0,0,3,0,11,0,11,583475.1987418453
4.0,2.5,2270,9247,1.0,0,0,5,770,42,0,42,847974.924611399
3.0,2.5,2840,48716,1.0,0,3,3,970,20,0,20,549237.5
4.0,1.5,1220,9600,1.0,0,0,3,0,34,0,34,524471.4375
4.0,2.5,2310,4079,2.0,0,0,3,0,6,0,6,574543.2427470535
3.0,1.75,1840,7300,1.0,0,0,3,0,48,1,51,290510.51923076925
3.0,2.5,950,1110,2.0,0,0,3,0,11,0,11,576183.7791741472
4.0,2.25,3070,8400,2.0,0,0,4,0,44,0,44,655071.1991869919
3.0,2.0,1730,38884,1.0,0,0,3,0,17,0,17,339556.4805970149
2.0,1.0,920,8341,1.0,0,0,3,0,75,1,45,570223.1185050136
3.0,2.75,3200,6699,2.0,0,0,3,0,10,1,11,712166.302173913
4.0,2.75,3010,15992,2.0,0,0,3,0,18,0,18,712166.302173913
3.0,2.25,1600,10240,1.0,0,0,3,510,35,1,0,655071.1991869919
4.0,2.5,2840,11044,2.0,0,0,3,0,13,0,13,661873.9341085271
3.0,2.5,2430,10500,2.0,0,1,3,0,25,0,25,847974.924611399
3.0,1.75,1750,11461,2.0,0,0,4,0,38,1,22,297123.8925619835
3.0,2.25,1240,949,3.0,0,0,3,0,6,0,6,576183.7791741472
3.0,3.25,1530,1612,3.0,0,0,3,0,8,0,8,573185.0026954178
3.0,3.5,3390,10078,2.0,0,0,3,350,2,1,102,673746.1363636364
3.0,2.5,2320,6775,1.0,0,0,3,0,6,0,6,664018.5575757576
4.0,2.5,2650,6884,2.0,0,0,3,0,2,1,102,664524.1592356688
3.0,2.5,2238,7209,2.0,0,0,3,0,3,0,3,302406.8613861386
4.0,2.5,2620,7553,2.0,0,0,3,0,18,0,18,704362.1153846154
3.0,2.75,1910,7280,1.0,0,0,3,750,35,1,0,661873.9341085271
4.0,2.5,3040,6587,2.0,0,0,3,0,11,0,11,664018.5575757576
7.0,3.5,4640,15235,2.0,0,1,3,1780,49,1,11,1182030.1090909091
3.0,1.0,1500,4000,1.0,0,0,3,600,89,1,12,583475.1987418453
1.0,0.75,380,15000,1.0,0,0,3,0,51,1,6,378731.27777777775
4.0,3.5,2970,14486,2.0,0,0,3,630,17,0,17,1182030.1090909091
4.0,3.25,3030,9273,2.0,0,0,5,0,26,0,26,602238.7424242424
4.0,2.5,1890,12236,1.0,0,0,3,660,36,0,36,400620.86486486485
2.0,1.0,1040,3600,1.0,0,0,4,0,95,1,34,583475.1987418453
4.0,2.5,2090,10306,2.0,0,0,3,0,28,0,28,692567.8918918918
2.0,2.0,1680,5756,2.0,0,0,4,0,104,0,104,289521.22794117645
2.0,2.5,2770,7781,2.0,0,0,3,0,8,0,8,667110.3374233128
2.0,1.0,1020,5130,1.0,0,0,4,0,66,0,66,306983.0317460318
3.0,2.25,1470,4653,2.0,0,0,4,0,29,0,29,611394.2276422764
3.0,2.0,1430,3480,1.0,0,0,3,450,67,1,2,583475.1987418453
4.0,1.75,2050,10920,1.0,0,3,3,600,40,0,40,466114.81481481483
4.0,1.0,2080,5500,1.0,0,0,3,1040,73,1,20,576183.7791741472
3.0,2.25,2870,8170,2.0,0,0,3,620,19,0,19,573185.0026954178
4.0,3.25,3940,27591,2.0,0,3,3,500,14,0,14,371872.2878787879
3.0,1.5,1520,4288,1.0,0,0,3,500,65,1,16,583475.1987418453
3.0,1.5,1700,14133,1.0,0,1,4,0,60,1,35,881585.4168316831
3.0,2.25,1940,11612,1.0,0,0,4,840,33,0,33,583475.1987418453
4.0,2.25,2870,5453,2.0,0,1,4,650,88,1,21,576183.7791741472
3.0,3.25,3240,8338,2.0,0,0,3,0,13,0,13,707300.656504065
3.0,1.0,1150,7156,1.0,0,0,4,0,61,1,31,372098.1818181818
3.0,1.5,1440,28516,1.0,0,0,4,0,39,0,39,701918.4194214876
5.0,2.5,2200,4080,1.5,0,0,5,780,98,0,98,573185.0026954178
3.0,2.0,1470,8089,1.0,0,0,3,0,27,1,14,307819.2631578947
2.0,1.75,1760,4400,1.0,0,0,4,880,84,0,84,573185.0026954178
3.0,1.75,1780,8085,1.0,0,0,3,570,38,0,38,469170.3125
4.0,2.25,2450,21000,1.0,0,2,4,800,60,1,35,372098.1818181818
3.0,3.5,1890,1710,2.0,0,0,3,250,15,0,15,574543.2427470535
3.0,2.5,2540,5612,2.0,0,0,3,0,15,0,15,377807.7863636364
4.0,1.0,1360,6000,1.5,0,0,3,0,97,1,5,570223.1185050136
2.0,2.0,1310,2841,2.0,0,0,3,0,10,1,11,351942.0882352941
3.0,2.0,1510,7884,1.0,0,0,3,0,72,1,0,359824.2021276596
3.0,1.5,1860,60960,1.0,0,0,4,720,47,0,47,315737.9310344828
4.0,2.0,2200,7700,1.0,0,0,3,1100,35,1,0,370580.66352040815
4.0,2.5,3360,11548,2.0,0,0,3,0,26,1,14,661873.9341085271
3.0,2.75,2470,10125,2.0,0,0,3,0,54,1,2,1182030.1090909091
2.0,1.0,1260,3960,1.0,0,0,3,570,89,1,12,570223.1185050136
3.0,1.0,1430,10005,1.5,0,0,4,0,64,1,31,570223.1185050136
3.0,2.25,1230,7420,1.5,0,0,5,0,101,0,101,297123.8925619835
4.0,2.5,2320,11717,2.0,0,0,3,0,17,0,17,421049.06666666665
4.0,2.5,3290,6628,2.0,0,0,3,0,11,0,11,692567.8918918918
4.0,2.5,2550,4770,2.0,0,0,3,0,9,0,9,345402.7394736842
3.0,2.5,1870,5013,2.0,0,0,3,0,11,0,11,469170.3125
5.0,3.0,3110,12429,1.0,0,0,3,1320,37,1,10,487024.75
3.0,2.5,1820,8085,2.0,0,0,3,0,31,1,5,370580.66352040815
3.0,3.25,3050,18892,1.0,1,4,4,1400,52,0,52,295841.6666666667
4.0,2.0,1890,6302,2.0,0,0,3,0,17,0,17,302187.765625
1.0,1.0,800,16306,1.0,0,0,2,120,83,0,83,576183.7791741472
6.0,4.25,6900,244716,2.0,0,0,4,2080,12,0,12,632047.53125
4.0,1.75,2670,189486,2.0,0,4,3,0,42,1,12,306983.0317460318
5.0,2.75,3260,11700,1.0,0,0,3,1630,50,1,14,859215.5687192117
2.0,1.0,860,6600,1.0,0,0,5,0,65,0,65,372098.1818181818
5.0,4.0,3366,7800,2.5,0,2,3,400,77,1,15,570223.1185050136
5.0,3.25,3840,4800,3.0,0,3,3,1090,6,0,6,574543.2427470535
4.0,4.5,3850,13551,2.0,0,2,3,850,16,1,8,881585.4168316831
4.0,2.5,2040,8265,2.0,0,0,3,0,18,0,18,570223.1185050136
3.0,2.25,1790,10209,1.0,0,0,3,500,47,1,3,632047.53125
4.0,3.0,3740,30884,2.0,0,0,3,680,26,1,14,632047.53125
3.0,3.25,2660,4000,2.0,0,0,3,490,11,0,11,573185.0026954178
3.0,2.25,3230,17833,2.0,0,0,4,0,41,0,41,859295.1570351758
4.0,2.0,3140,10437,1.0,0,0,4,1100,55,0,55,1223622.0
6.0,4.5,5480,10800,2.0,0,3,4,1050,15,0,15,570223.1185050136
3.0,1.0,1160,3750,1.5,0,0,3,0,104,1,8,574543.2427470535
3.0,2.25,1860,11227,2.0,0,0,3,0,19,0,19,341878.1945205479
4.0,3.0,1630,7626,1.0,0,0,5,520,24,0,24,570223.1185050136
3.0,2.25,1750,1879,3.0,0,0,3,0,13,0,13,573185.0026954178
3.0,1.0,1300,8160,1.0,0,0,4,0,54,1,13,370580.66352040815
3.0,1.0,960,7314,1.0,0,0,5,0,54,0,54,306983.0317460318
3.0,2.5,1850,7777,2.0,0,0,5,0,25,0,25,654481.2884615385
4.0,2.75,3260,4900,2.0,0,0,3,0,1,1,91,377807.7863636364
4.0,2.25,2420,7927,1.0,0,0,4,1020,41,0,41,428665.7159090909
3.0,1.0,1460,10000,1.5,0,0,3,0,12,0,12,707300.656504065
4.0,3.0,2240,8504,2.0,0,0,3,0,22,0,22,428665.7159090909
2.0,1.0,1240,27042,1.0,0,1,3,240,71,1,12,488882.5
3.0,2.25,2060,9552,1.0,0,0,4,450,39,0,39,1223622.0
5.0,2.75,2280,10319,1.0,0,0,3,980,55,1,25,402504.4879518072
4.0,2.5,2510,6853,2.0,0,2,3,0,8,0,8,339556.4805970149
4.0,2.75,3150,7035,2.0,0,0,3,0,10,1,11,692567.8918918918
5.0,2.25,2780,10192,2.0,0,0,4,0,36,1,14,881585.4168316831
6.0,1.75,2380,4080,2.0,0,0,3,0,97,1,5,574543.2427470535
3.0,2.25,2140,3000,2.0,0,0,3,0,109,1,8,573185.0026954178
2.0,1.0,840,4239,1.0,0,0,3,0,66,1,20,574543.2427470535
4.0,2.25,2170,9665,1.0,0,0,4,870,38,1,22,854623.3027093596
4.0,3.5,4410,36200,2.0,0,0,3,0,25,0,25,881585.4168316831
4.0,2.0,2120,11479,1.0,0,0,4,1060,74,1,13,570223.1185050136
7.0,5.5,6630,13782,2.0,0,0,3,1700,10,1,11,859295.1570351758
3.0,2.75,3290,22649,2.0,0,0,4,0,21,0,21,673746.1363636364
5.0,2.25,2290,7420,1.0,0,0,3,1000,41,1,1,377807.7863636364
3.0,3.0,4910,43560,2.0,0,0,4,910,25,0,25,847974.924611399
4.0,2.75,3730,8014,2.0,0,0,3,0,2,1,102,692567.8918918918
3.0,2.5,2440,4800,2.0,0,0,3,0,0,0,0,576183.7791741472
3.0,2.5,2570,4600,2.0,0,0,3,0,0,0,0,294280.725
4.0,2.5,2970,4400,2.0,0,0,3,0,0,0,0,664524.1592356688
5.0,3.0,2630,3149,2.0,0,0,3,960,1,1,91,371872.2878787879
3.0,3.25,1530,1565,2.0,0,0,3,250,9,0,9,576183.7791741472
3.0,3.5,3690,8837,2.0,0,0,3,0,13,0,13,561804.3541666666
2.0,1.0,1230,1820,2.0,0,0,4,400,66,0,66,583475.1987418453
3.0,2.5,2200,20000,1.0,0,1,3,800,62,1,6,881585.4168316831
4.0,2.25,2330,8994,2.0,0,0,3,0,28,0,28,664018.5575757576
4.0,2.0,2160,6300,1.5,0,1,4,0,86,0,86,574543.2427470535
4.0,1.5,1550,9176,1.0,0,0,3,550,58,1,13,847974.924611399
4.0,1.75,1780,2788,1.0,0,0,4,890,71,0,71,574543.2427470535
3.0,1.75,2610,5544,1.5,0,0,3,930,80,1,36,573185.0026954178
3.0,2.5,3290,6830,2.0,0,0,3,0,14,0,14,662070.8855421686
2.0,1.75,1330,6000,1.0,0,0,4,370,100,1,69,583475.1987418453
4.0,3.5,3530,14406,2.0,0,1,3,960,27,1,14,655071.1991869919
4.0,2.5,2090,6023,2.0,0,0,3,0,24,1,5,602238.7424242424
4.0,2.5,2040,8400,1.0,0,0,3,620,51,1,6,847974.924611399
4.0,2.5,2370,10083,2.0,0,0,5,0,48,0,48,675464.6038732395
4.0,2.5,2810,10613,2.0,0,0,3,0,25,0,25,881585.4168316831
3.0,2.5,2050,40003,1.0,0,0,4,480,37,0,37,589927.1679389313
3.0,1.75,2870,5000,1.5,0,0,4,1030,107,0,107,574543.2427470535
4.0,2.5,2130,7300,1.0,0,0,4,900,51,0,51,854623.3027093596
